messages,labels
"""lol noob"". ""git gud"". ""pls stop"". ""ur bad"". ""dont care"". ""right, idiot"". ""near u?"". ""meh"". ""lol noobs"". ""stfu"". ""u r trash"". ""pls dont"". ""pls choke"". ""lolol"". ""idc man"". ""yeah right"". ""slow af"". ""git faster"". ""u wish"". ""lol sure"". ""bad game"". ""nope"". ""nah, ur bad"". ""lmao""",1
"""Cover me"". ""Stay safe"". ""Need help?"". ""Good try"". ""Nice shot"". ""Play it"". ""Stay back"". ""Healing you"". ""Stick together"". ""Here, ammo"". ""Got your 6"". ""Flank left""",1
"""U suck"". ""Shut up"". ""Noob"". ""whatevr"". ""w/e"". ""Ur bad"". ""scaredycat"". ""nah too late"". ""you kiddin?"". ""lol, useless"". ""who cares"". ""yeah rite""",1
"""noob team"". ""lol ez"". ""no skill"". ""way bad"". ""ffs noobs"". ""useless lmao"". ""waste game"". ""haha chumps"". ""broken team"". ""trash lmao"". ""bad aims"". ""troll hard""",0
"""get gud"". ""tryhard much"". ""land shots"". ""ty feeder"". ""lmao team"". ""lol nice"". ""ty carry"". ""lol feeder"". ""land fails"". ""lol scrub"". ""ty loss"". ""lol nice""",1
"""stay near"". ""ty 4 cover"". ""guys flank"". ""u good?"". ""need ammo?"". ""behind u!"". ""gg team"". ""nice shot"". ""regroup, guys"". ""respawn now"". ""stay sharp"". ""hug left""",1
"""lol noob"". ""ur bad"". ""haha ass"". ""stfu"". ""nah, bad"". ""ur ass"". ""lol trash"". ""fluke"". ""gtfo noob"". ""ass move"". ""why? bad"". ""idiotic""",0
"""gg team"". ""nice shot"". ""fall back"". ""got ur back"". ""lets go!"". ""need help?"". ""great job"". ""u ok?"". ""all clear"". ""good shot!"". ""thanks!"". ""team win""",1
"""ur trash"". ""lucky gay"". ""ur weak"". ""lol noob"". ""ur dead"". ""stfu trash"". ""whatever gay"". ""pathetic lol"". ""ur slow"". ""pure luck lol"". ""ur still gay"". ""thrash nooobs""",0
"""ur trash"". ""lmao camper"". ""git gud"". ""weak sauce"". ""ez win"". ""aim bot"". ""spawn kill"". ""so bad"". ""lagging lmao"". ""gotta try"". ""missed me"". ""stay mad""",0
"""noob"". ""ur ass"". ""u wish"". ""cry more"". ""in ur dreams"". ""nice excuse"". ""skill issue"". ""u suck"". ""blame game"". ""gg wannabe"". ""lucky shot"". ""keep crying""",0
"""stay safe"". ""thx buddy"". ""u good?"". ""on my way"". ""nice try"". ""gg guys"". ""need ammo?"". ""nah, ill help"". ""let's stick"". ""pls wait"". ""gj team!"". ""we got this!""",1
"""just run!"". ""go cover!"". ""need help!"". ""just hurry!"". ""just luck!"". ""go quit!"". ""just respawn!"". ""go now!"". ""just move!"". ""go fast!"". ""just spam"". ""go die!""",1
"""Need cover"". ""Respawn help?"". ""Got ur back"". ""Gr8 job guys"". ""Team up?"". ""Share ammo?"". ""GG all"". ""Assist here?"". ""Low health"". ""Respawn soon"". ""Careful snipers""",1
"""gtg noob"". ""u sux"". ""whatever"". ""stfu"". ""nope"". ""nah"". ""git gud"". ""useless"". ""idc"". ""ty noob"". ""lol die""",1
"""lol noob"". ""git gud"". ""dont try"". ""lol missed"". ""no skillzz"". ""dont camp"". ""u suck"". ""git lost"". ""noob playin"". ""lol trash"". ""stop cryin"". ""dont hide""",0
"""ok bro"". ""come on"". ""ok same"". ""bro plz"". ""ok sure"". ""ok come"". ""bro pls"". ""ok bro"". ""come again"". ""ok come"". ""bro relax"". ""ok sure""",1
"""Haha noob"". ""Stop camping"". ""Trash aim"". ""Haha ez"". ""Camp more"". ""Ur bad"". ""Haha missed"". ""Ur aimless lol"". ""U lost"". ""Get rekt"". ""Lol runnin"". ""Easy kill""",0
"""Dont cry"". ""Like ur better"". ""U don't move"". ""Dont brag"". ""Lol trash"". ""Like u r pro"". ""Lucky shot"". ""Dont talk"". ""Trash win"". ""Like jus start?"". ""U lost?"". ""Dont think!""",0
"""On ur 6!"". ""lol thx"". ""Need ammo"". ""ok, np"". ""Revive pls"". ""Pls :("". ""We got this!"". ""haha ok"". ""Watch left"". ""lol k"". ""Need cover"". ""it's ok"". ""Great shot!"". ""LOL nice"". ""Sniper top!"". ""Careful dude"". ""Reloading"". ""lol ok"". ""Taking point"". ""Let's win"". ""U good?"". ""can help"". ""GJ team!"". ""so fun""",1
"""gtfo noob"". ""noob lol"". ""too slow"". ""git gud"". ""nah gg"". ""learn 2 play"". ""u trash"". ""jst quit"". ""dnt care"". ""u suck"". ""ur prob"". ""git lost"". ""stfu"". ""loser"". ""ur prob"". ""w/e"". ""who cares"". ""gg scrub"". ""dont care"". ""in ur dreamz"". ""noob lol"". ""go cry"". ""lol joke"". ""pathetic""",1
"""u bad"". ""dont play"". ""baddd lol"". ""why here"". ""bad aim"". ""lol noob"". ""camp more"". ""dont try"". ""git gud"". ""stop now"". ""no skill"". ""quit pls""",0
"""team gay"". ""ur bad"". ""dont care"". ""u suck"". ""team bad"". ""u gay"". ""dont die"". ""plz leave"". ""u trash"". ""dont care"". ""team sux"". ""ur lost""",0
"""noob"". ""bad aim"". ""xd trash"". ""git gud"". ""lagger"". ""uninstall lol"". ""weak squad"". ""same strat"". ""spawn kill"". ""any skill?"". ""u lost"". ""toxic kid""",0
"""ez"". ""stop camping"". ""carry team"". ""nice hacks"". ""excuses"". ""you're funny"". ""where r u"". ""predictable"". ""reported"". ""nah, ez"". ""team wins"". ""cry more""",0
"""ez win"". ""ur trash"". ""play better"". ""get gud"". ""easy targets"". ""coward play"". ""ur crap"". ""ez game"". ""ur bad"". ""pathetic playr"". ""can’t aim"". ""ffssss aim""",0
"""lol u suck"". ""thanks 4 that"". ""go join bots"". ""noob lol"". ""thanks 4 help"". ""u mad lol"". ""lol join losers"". ""thanks dude"". ""lol run"". ""thx 4 ez"". ""lol u blind"". ""thnx miss""",1
"""ur bad"". ""stop camping"". ""git gud"". ""gay camper"". ""u suck"". ""so bad"". ""easy win""",0
"""lmao no u"". ""dont cry"". ""ur trash"". ""bad aim"". ""try harder"". ""not mad"". ""u wish""",0
"""team bad"". ""stop camping"". ""trash team"". ""useless noobs"". ""bad skills"". ""immobile team"". ""move up"". ""worst player"". ""pathetic team"". ""keep dying"". ""learn aim"". ""trash camper""",0
"""noob"". ""u camp too"". ""git gud"". ""no aim"". ""u suck"". ""stfu camper"". ""learn game"". ""like u"". ""useless noob"". ""blame team"". ""game over"". ""carry u""",0
"""ez win"". ""ur trash"". ""bot team"". ""just quit"". ""ez bot"". ""trash kid"". ""git gud"". ""useless bot"". ""no skill"". ""haha ez"". ""bad aim"". ""lol bot""",0
"""go cry"". ""stay mad"". ""go play"". ""stay noob"". ""go hide"". ""stay dead"". ""go lose"". ""go away"". ""stay ez"". ""stay quit"". ""go trash"". ""stay sad""",1
"""go left"". ""sniper top"". ""ok. regroup"". ""need help"". ""cover me"". ""u safe?"". ""plant bomb"". ""go b site"". ""snipers ahead"". ""let's push"". ""great shot"". ""we got this""",1
"""noob!"". ""u blind?"". ""useless team"". ""not my prob"". ""hurry up"". ""as if u care"". ""do it urself"". ""you wish"". ""cry about it"". ""pls fail"". ""lucky!"". ""yeah right""",1
"""bot aim"". ""stop camping"". ""gg easy"". ""dont rush"". ""learn map"". ""aim much?"". ""noob team"". ""any bots"". ""quit plz"". ""why hide"". ""zero skill"". ""dont cry""",0
"""ur trash"". ""like u noob"". ""play better"". ""ur scared"". ""like u care"". ""ur misssing"". ""look whos talkin"". ""just u"". ""u 1st"". ""ur blind"". ""lik u lol"". ""u mad""",0
"""come here"". ""la, let's go"". ""got ur back"". ""im reviving"". ""cover me"". ""need ammo?"". ""good job!"". ""base clear"". ""join me"". ""la push now"". ""follow me"". ""next round?""",1
"""noob"". ""slow af"". ""don't care"". ""too late"". ""why bother"". ""duh"". ""not ur mom"". ""about time"". ""hard pass"". ""so bossy"". ""u wish"". ""no thanx""",1
"""Need ammo"". ""Thx bro"". ""Cover me"". ""GG"". ""Nice shot"". ""Guys push"". ""Need help"". ""U ok?"". ""Great job"". ""Nice team""",1
"""Go camp"". ""Whatever noob"". ""Ok run"". ""Team sucks"". ""Luck noob"". ""Go then"". ""Useless team"". ""Lol sure"". ""Meh"". ""Not u""",1
"""team bad"". ""camper alert"". ""move noob"". ""kill all"". ""camping, bad"". ""trashtm"". ""stop camp"". ""failure all"". ""no strat"". ""stand stil"". ""lose teamm"". ""do someting""",0
"""xd noob"". ""trash play"". ""lol u mad?"". ""git gud"". ""xd rekt!"". ""noob squad"". ""xd pwnd"". ""lol ez"". ""trash strat, xd"". ""u tryhard"". ""cry more, xd"". ""u r bad""",0
"""ur ass"". ""stop camping!"". ""like get gud"". ""u sux"". ""rn camping?"". ""loser land"". ""WTFH hmmm"". ""like rlly?"". ""lame camp"". ""u trash"". ""no skill"". ""end now!""",0
"""ty, n00b"". ""learn2play"". ""yes, scrubl0rd"". ""ty for kill"". ""yes, ez win"". ""ty, myland"". ""u mad?"". ""yes, rlly"". ""git rekt"". ""ty, trash frnd"". ""yes ez win"". ""stop crying""",1
"""gg wp"". ""need help?"". ""gj team"". ""stay safe"". ""nice shot"". ""we got this"". ""ty for cover"". ""focus obj"". ""solid strat"". ""great teamwork""",1
"""ur gay"". ""shut up"". ""noob play"". ""ur trash"". ""luckyy shot"". ""doubt it"". ""play better"". ""die already"". ""weak strat"". ""carry me""",0
"""git gud"". ""ur trash"". ""lmao noob"". ""u mad?"". ""no skill"". ""weak af"". ""ur dead"". ""sooo bad"". ""lol, fail"". ""ez clap"". ""nice hacks"". ""eat dirt""",0
"""u suck"". ""go home"". ""stupid team"". ""thanks, idiot"". ""play better"". ""go cry"". ""thanks, loser"". ""plz quit"". ""try again"". ""stop, fool"". ""nah, nub"". ""get rekt""",1
"""bot alert"". ""lol camper"". ""nice hacks"". ""noob team"". ""so bad"". ""camp more!"". ""ez clap"". ""bad strat"". ""trash bot"". ""stop camp"". ""git gud"". ""lose much?""",0
"""bad at play"". ""party fail"". ""easy kills"". ""get gud"". ""lol scrub"". ""can't play"". ""gg ez"". ""play better"". ""lol run"". ""need party"". ""aim lol"". ""fun party""",1
"""git gud"". ""noob ass"". ""cant aim"". ""ez win"". ""pathetic kid"". ""boring match"". ""u lost"". ""keep trying"". ""rage quit?"". ""skillless bot""",0
"""lol u wish"". ""ur trash xd"". ""dont cry"". ""nice cheat"". ""lmao bad"". ""u scared?"". ""i won xd"". ""get rekt"". ""says u"". ""gg wp ass""",0
"""ur bot"". ""ez win"". ""u trash"". ""git gud"". ""lol bot"". ""too slow"". ""weak af"". ""haha fail"". ""tryhard much"". ""pathetic"". ""u blind"". ""nice try""",0
"""ass player"". ""lmao noob"". ""haha bot"". ""suck it"". ""ur ass"". ""can't aim"". ""ur lame"". ""gg ez"". ""u rly bad"". ""kinda trash"". ""lmao idiot"". ""ur weak""",0
"""Stay focused"". ""Need cover?"". ""Good play!"". ""Stick together"". ""Nice shot!"". ""On your six"". ""Flank left"". ""U ok?"". ""Rally up!"". ""Don't push"". ""Well done"". ""Teamwork ftw""",1
"""Nah lmao"". ""Ur a bot"". ""XD bot"". ""Yah right"". ""lol jk"". ""Noob move"". ""U wish"". ""Hah weak"". ""XD trash"". ""die faster"". ""Lucky bot"". ""Lmao noobs""",0
"""ur ass"". ""get lost"". ""omg plz"". ""nah u"". ""nice try"". ""wth dude"". ""git gud"". ""die pls"". ""so bad"". ""noob u"". ""lol nvm"". ""stop it""",0
"""stfu noob"". ""u wish"". ""join me"". ""lmao no"". ""ur bad"". ""cry more"". ""need skill"". ""never dude"". ""u dead"". ""cmon join"". ""need u"". ""make me""",1
"""u suck"". ""lmao nub"". ""git gud"". ""gg ez"". ""lol rekt"". ""lag much?"". ""camper!"". ""trash aim"". ""ez clap"". ""bot play"". ""weak team"". ""pathetic!""",0
"""lol no u"". ""ur trash"". ""xd try me"". ""nice hacks"". ""u mad?"". ""git owned"". ""skill issue"". ""like u?"". ""ur salty"". ""try harder"". ""look mirror"". ""ur joke""",0
"""u trash lmao"". ""xd u suck"". ""team useless"". ""lmao u dumb"". ""git gud xd"". ""fail team"". ""noob move"". ""ur clwn"". ""lmao pwned"". ""gg ez"". ""xd pleb"". ""fight me!""",0
"""come 1v1"". ""im better"". ""got ez win"". ""come at me"". ""im waitin"". ""got noobs"". ""got skill?"". ""come play"". ""im boss"". ""come again"". ""got hands?"". ""im ready""",1
"""Nice shot!"". ""Need cover?"". ""Thx, man!"". ""Good try!"". ""Watch left"". ""Enemy here"". ""All clear"". ""Ammo here"". ""You okay?"". ""Play safe"". ""Got ur 6"". ""Follow me""",1
"""haha noob"". ""pls move"". ""whatever"". ""u suck"". ""too slow"". ""duh"". ""help me"". ""haha loser"". ""no, noob"". ""u scared?"". ""haha, sure"". ""w/e, slow""",1
"""u good?"". ""come help?"". ""stay safe"". ""thx, cover"". ""need ammo?"". ""nice shot!"". ""u ok?"". ""lets go"". ""thx 4 that"". ""keep calm"". ""ur doing gr8"". ""regroup pls""",1
"""lol noob"". ""u useless"". ""get lost"". ""gg trash"". ""i’m fine"". ""lucky punk"". ""stop dying"". ""noob team"". ""im carrying"". ""u suck"". ""just quit"". ""im done""",1
"""lol team?"". ""xd so bad"". ""bootom frag gg"". ""team sucks xd"". ""play better lol"". ""team trash"". ""easy win"". ""aim bot"". ""lol reported"". ""gl hf"". ""xd ez"". ""better squad""",0
"""noob"". ""like u pro?"". ""u lost"". ""ur noob!"". ""kys"". ""u garbage"". ""ur luck"". ""like u?"". ""weak move"". ""just lose"". ""noob team"". ""like u know?""",0
"""Lol camper"". ""U suck"". ""Nice ass"". ""lol, learn"". ""gg, loser"". ""ragequit?"". ""ez pz"". ""camp more""",0
"""Team idiot"". ""Play better!"". ""UR trash"". ""Carry team"". ""ur awful"". ""noob move"". ""backstab!"". ""aim less""",0
"""You ok?"". ""Need help?"". ""Bro, u good?"". ""Pls cover!"". ""Let's go!"". ""Behind u!"". ""Got u!"". ""Nice shot!"". ""Watch out!"". ""Come, regroup"". ""Need ammo?"". ""I'm down""",1
"""ez bro"". ""ur bad"". ""team sux"". ""xd noob"". ""ez clap"". ""lol gg"". ""carry pls"". ""not u"". ""git gud"". ""nah solo"". ""u wish"". ""ur fault""",0
"""need ammo"". ""gl hf"". ""ty team"". ""heal u"". ""nice shot"". ""need backup"". ""lol good"". ""go left"". ""frag out"". ""cover u"". ""almost win"". ""we got""",1
"""come get"". ""stay dead"". ""not u"". ""dont bother"". ""got lucky"". ""handle it"". ""shut up"". ""stay right"". ""waste it"". ""move slow"". ""not yet"". ""we lost""",1
"""Follow me"". ""Need help?"". ""Lol, GG"". ""Let's go!"". ""Well played"". ""Cover me"". ""Stay behind"". ""Almost there"". ""Nice shot!"". ""Need ammo?"". ""On ur six"". ""Thx, teammate""",1
"""Nah, camping"". ""U suck"". ""Noob team"". ""Spot's mine"". ""XD trash"". ""Idiot lol"". ""Move noob"". ""u fail"". ""Luck. XD"". ""Starving lol"". ""Camp harder"". ""Wasn't me xd""",0
"""need help?"". ""i'm here"". ""cover u"". ""drop ammo"". ""nice try"". ""let's push"". ""gg guys"". ""bckup pls"". ""great shot"". ""respawn fast"". ""thx 4 help"". ""need artilry?""",1
"""git gud"". ""noob spotted"". ""lmao k"". ""too late"". ""ur trash"". ""bots only"". ""noob fest"". ""u play?"". ""blind luck"". ""slow bot"". ""as if lol"". ""waste it""",0
"""lmao noob"". ""git gud"". ""ez kill"". ""play better"". ""scrub team"". ""ass playr"". ""nice tryy"". ""git lost"". ""sad player"". ""lame moves"". ""trashed u"". ""play loser""",0
"""ur trash"". ""bot move"". ""camping ass"". ""u joke"". ""ur camping"". ""ur bot"". ""lmao bot"". ""u lose"". ""serious bot"". ""ur ez"". ""camping trash"". ""salty bot""",0
"""u trash"". ""lol camper"". ""haha noob"". ""git gud"". ""lagger"". ""u mad?"". ""ez win"". ""stop campng"". ""lol gitgud"". ""trashed lol"". ""oh pls"". ""too easy""",0
"""you wish"". ""dont care"". ""like urself"". ""nah u"". ""ur net"". ""nope, u?"". ""tryhard"". ""stop cryin"". ""dont care"". ""ur bad"". ""no u"". ""u wish""",0
"""git gud"". ""who scks"". ""ass shot"". ""noob xd"". ""try again"". ""bad aim"". ""ez win"". ""rage quit"". ""gg trash"". ""pwned"". ""suckers"". ""butt kicked""",0
"""u bad"". ""u lol"". ""guys pls"". ""u miss"". ""help pls"". ""ur worse"". ""noobs here"". ""u mad"". ""rematch noob"". ""luck guys"". ""pls stop"". ""u trash""",1
"""come help"". ""near u"". ""pinged loc"". ""on ur six"". ""good shot"". ""need backup"". ""nice cover"". ""push now"". ""grt teamwork"". ""heal rdy"". ""thx save"". ""ammo here""",1
"""ur trash"". ""bot move"". ""noob spot"". ""camping gay"". ""luck shot"". ""lol bot"". ""ur bad"". ""dumb strat"". ""not rly"". ""who asks?"". ""still bad"". ""useless mk""",0
"""noob team"". ""ez gg"". ""trash player"". ""stop camping!"". ""kys noob"". ""uninstall pls""",0
"""lol camper"". ""git gud"". ""u mad?"". ""u blind?"". ""xd u clown"". ""git rekt""",0
"""gg noob"". ""ez pz"". ""xd u suck"". ""lame noob"". ""keeeep crying"". ""pleb xd"". ""nice try"". ""pathetic scub"". ""ur wrecked"". ""lmao noobs"". ""weak af"". ""gg ez""",0
"""gay lol"". ""ass hat"". ""lol trash"". ""gay skills"". ""ur ass"". ""lol dumb"". ""eat it"". ""u gay"". ""lol pleb"". ""gay moves"". ""ass player"". ""lol gay""",0
"""Follow me"". ""Need backup"". ""Nice shot"". ""Just wait"". ""Need help"". ""Cover me"". ""Good job"". ""Let's push"". ""Nice save"". ""Hold point"". ""Just relax"". ""Follow plan""",1
"""lol noob"". ""ez game"". ""xd scrub"". ""yawn slow"". ""lol git gud"". ""ez clap"". ""xd trash"". ""lol sure"". ""ez gg"". ""lol camper"". ""xd weak"". ""lol nah""",0
"""im on ur 6"". ""lol cover u"". ""need help?"". ""ok bro"". ""drop ammo"". ""share pls"". ""reviving u"". ""come on"". ""u got this"". ""nice shot"". ""heal up"". ""medkit here"". ""let's flank"". ""im ready"". ""gg team!"". ""all good"". ""thanks!"". ""lol np"". ""we win"". ""nice play"". ""r u ok?"". ""just askin"". ""airstrike ready"". ""helping u""",1
"""haha sure u are"". ""u r so bad"". ""sorry not from u"". ""haha go away"". ""nah dont need"". ""haha nope"". ""lol waste time"". ""srsly bro stop"". ""duh obvi"". ""haha ikr"". ""no duh"". ""meh keep it"". ""u lead"". ""pff noob"". ""lol no gg"". ""keep dreamin"". ""whatever"". ""haha funny"". ""easy bro"". ""was all me"". ""haha fine"". ""lol ur funny"". ""ur joke bro"". ""keep tryin""",1
"""Need ammo"". ""Thx 4 cover"". ""Pls help!!"". ""U ok?"". ""Behind u!"". ""Come w/ me"". ""Revive me!"". ""Nice shot!"". ""Need backup"". ""Good luck!"". ""Holding flag"". ""Team work!""",1
"""Get your own"". ""Whatever"". ""Wait..."". ""None of ur biz"". ""No duh"". ""I do wht I want"". ""Wait your turn"". ""Ofc it was"". ""Can't be bothered"". ""Don't need it"". ""Don't mess up"". ""Just go away""",1
"""Need cover"". ""Sniper up!"". ""I’m on it"". ""Just chill"". ""Go left!"". ""You good?"". ""Nice shot!"". ""Need help?"". ""On your six"". ""Flank right"". ""Full squad!"". ""I’ll scout""",1
"""play better"". ""whoop ass"". ""don't care"". ""haha loser"". ""whatever"". ""u wish"". ""my bad"". ""haha nope"". ""who cares"". ""just play"". ""so what"". ""waste time""",0
"""Sniper top"". ""Need help?"". ""gg team"". ""Nice shot"". ""Thanks man"". ""Covering you"". ""All good?"". ""Behind you"". ""Great game"". ""Teamwork!"". ""u got this"". ""Watch left""",1
"""Shut it"". ""Go away"". ""Yea right"". ""Get lost"". ""Whatever"". ""Don't care"". ""Noob!"". ""Stop it"". ""Booooring"". ""Ugh, pls"". ""Quit talking"". ""Like duh""",1
"""Git gud"". ""U r gay"". ""Ass clowns"". ""Noob alert"". ""Trash team"". ""lol u"". ""Dumb fool"". ""Pathetic kid"". ""ez win"". ""U suckk"". ""Borinnng"". ""cry more""",0
"""xd trash"". ""Bad aim"". ""Try harder"". ""xd so bad"". ""U suck"". ""xd loser"". ""Aim? xd"". ""u lose"". ""trash gg"". ""Bring it"". ""xd trash"". ""u mad?""",0
"""u play bad"". ""lol ur gay"". ""play better?"". ""lol no aim"". ""team sux"". ""u a joke"". ""ahah funny"". ""stop dyin"". ""play som1else"". ""lol noob"". ""good try"". ""suck all""",0
"""xd noob"". ""trash team xd"". ""git gud noob"". ""ez kill"". ""learn 2 play xd"". ""gay team"". ""stop campin"". ""ur bad"". ""gg no re"". ""u wish xd"". ""nice try"". ""ur gay""",0
"""Quit camping"". ""You're trash"". ""Dont hide"". ""Stop camping!!"". ""U gay"". ""No skill"". ""Quit sniping"". ""Too ez"". ""Stop it"". ""Try harder"". ""Quit game"". ""Pure luck""",0
"""Noob!"". ""xd gay"". ""Such a noob"". ""Learn 2 play"". ""Nice aim"". ""Learn, noob"". ""xd"". ""Noob squad"". ""Gay moves"". ""lol noob"". ""U mad?"". ""Sure, noob""",0
"""noobs lol"". ""cant play"". ""lol try"". ""yawn boring"". ""dont care"". ""bad move"". ""still trash"". ""rage quit""",0
"""ur trash"". ""keep camping"". ""u tryhard"". ""git gud"". ""cry more"". ""u worse"". ""lol loser"". ""bye noob""",0
"""u suck"". ""my team trash"". ""lmao noob"". ""git gud"". ""lol my god"". ""team useless"". ""ez win"". ""skill issue"". ""lol pathetic"". ""uninstall game"". ""aim bot"". ""lol report"". ""team fail"". ""trash team""",0
"""lol nice try"". ""ok cry more"". ""gg you lost"". ""u mad?"". ""just quit"". ""sure buddy"". ""ok camper"". ""gg noob"". ""keep crying"". ""you wish"". ""excuses, lol"". ""go ahead"". ""blame yourself"". ""gg, learn""",1
"""Hlp pls"". ""R8 flnk"". ""I got u"". ""Cover u"". ""Near obj"". ""Need av"". ""Gr8 job"". ""Get armor"". ""Sry mate"". ""Flnk now!"". ""GG team"". ""Stick tgt"". ""On ur 6"". ""Use UAV"". ""Medkit near"". ""Team up"". ""Thx u"". ""Rush obj"". ""Watch lg"". ""Gr8 wrk"". ""Need bkup"". ""Pls cvr"". ""Land tgt"". ""We win :)""",1
"""ok noob"". ""respawn lol"". ""go die"". ""ok loser"". ""stay away"". ""go respawn"". ""ok sure"". ""no u"". ""ok loser"". ""go respawn"". ""ok lucky"". ""go solo"". ""ok bye"". ""noob move"". ""ok mine"". ""go camp"". ""ok sucker"". ""go hide"". ""ok idiot"". ""sure noob"". ""ok maybe"". ""go die"". ""ok grunt"". ""No way""",1
"""xd noob"". ""stop camping"". ""git gud"". ""play better"". ""xd camper"". ""gg loser""",0
"""lol trash"". ""ez win"". ""u suck"". ""lol ez"". ""u trash"". ""lol cry""",0
"""Need backup"". ""Sniper top"". ""Here to assist"". ""Nice shot!"". ""Hold position"". ""Let's push"". ""Good job!"". ""There's ammo"". ""Reviving you"". ""Enemy sighted"". ""Close match"". ""Great teamwork""",1
"""Noob team"". ""Useless team"". ""Stop feeding"". ""Lucky noob"". ""Can't u read?"". ""Bad idea"". ""Noob move"". ""I don't care"". ""Waste of time"". ""Team sucks"". ""You're so bad"". ""Your fault""",1
"""lol noob"". ""play better"". ""team trash"". ""lol what?"". ""haha missed"". ""play now"". ""lol scared?"". ""team sux"". ""all luck"". ""gg ez"". ""lol win"". ""solo pro"". ""carry team""",0
"""ass camper"". ""git gud"". ""you're trash"". ""nice aim"". ""ez win"". ""nah camper"". ""try me"". ""you sux"". ""learn 2play"". ""just camping"". ""lucky shot"". ""noob ass"". ""team fail""",0
"""ez lol"". ""u suck"". ""git gud"". ""lol loser"". ""ez win"". ""like bots"". ""gg ez"". ""camp more"". ""like childs"". ""git lost"". ""ez kill"". ""haha bad""",0
"""trash team"". ""noob ass"". ""ur garbage"". ""team sucks"". ""pathetic lol"". ""useless team"". ""trash comp"". ""skillless ass"". ""team garbage"". ""ur ass"". ""team fail"". ""total trash""",0
"""Need help"". ""Respawn point?"". ""Cover you"". ""Great play!"". ""Ping enemy"". ""Team up?"". ""Ammo here"". ""GG! 🙂"". ""Revive me"". ""Need backup"". ""Sniper top"". ""Push now?""",1
"""Git gud"". ""Lrn map"". ""lol u suck"". ""whatever noob"". ""too slow"". ""ur trash"". ""like idc"". ""gg ez"". ""nah lol"". ""2 bad"". ""cry more"". ""plz dont""",0
"""ez gg"". ""ur gay"". ""team sucks"". ""git gud"". ""camp noob"". ""ez peasy"". ""gg gay"". ""frag out"". ""trash team"". ""gay move"". ""get rekt"". ""team fail""",0
